,159850_amont,159960_amont,161831_amont,510900_amont,159823_amont,159954_amont,160717_amont,etfs_amont,index_amt,etf_chg_amt_pct,etf_chg_amt_pct_lag1
2022-08-31,1917000.0,0.0,0.0,0.0,0.0,0.0,0.0,1917000.0,3078917344.6805167,4.967307029008243e-05,-1.4338206633399067e-06
2022-09-01,-1258000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1258000.0,2038117752.7822502,-4.30840965949701e-05,4.967307029008243e-05
2022-09-02,0.0,0.0,-158331.0,0.0,0.0,0.0,-30.085,-158361.085,1964121122.0690825,-5.225623145445938e-06,-4.30840965949701e-05
2022-09-05,0.0,0.0,-48082.931,0.0,0.0,0.0,0.0,-48082.931,1679074461.5299962,-1.8083047442990858e-06,-5.225623145445938e-06
2022-09-06,0.0,668000.0,-24612.0,0.0,0.0,0.0,0.0,643388.0,1234651187.2813475,3.4205500741988044e-05,-1.8083047442990858e-06
2022-09-07,1845000.0,662000.0,0.0,0.0,0.0,0.0,84825.057,2591825.057,1271842340.4092689,0.0001187544336435228,3.4205500741988044e-05
2022-09-08,608000.0,0.0,-6.369,-3845000.0,0.0,0.0,0.0,-3237006.369,1376196757.6873753,-0.00015989138621483385,0.0001187544336435228
2022-09-09,1863000.0,0.0,147521.83,0.0,0.0,0.0,10300.167000000001,2020821.997,1453157441.9918249,8.504409838489388e-05,-0.00015989138621483385
2022-09-13,624000.0,-675000.0,5070.48,0.0,0.0,0.0,52125.98,6196.459999999999,1472296796.487204,2.6391837449241856e-07,8.504409838489388e-05
2022-09-14,0.0,0.0,-130724.99999999999,0.0,0.0,340000.0,44492.205,253767.20500000002,1401545986.8795838,1.0969691954461678e-05,2.6391837449241856e-07
2022-09-15,1842000.0,0.0,-137005.0,0.0,0.0,0.0,11522.295,1716517.295,1086740915.6633644,9.083917208418061e-05,1.0969691954461678e-05
2022-09-16,612000.0,0.0,-86420.0,0.0,0.0,0.0,14744.379,540324.379,1731510069.9190009,1.7380376007371655e-05,9.083917208418061e-05
2022-09-19,0.0,0.0,-108489.99999999999,0.0,5155800.0,0.0,0.0,5047310.0,1438114007.297404,0.00024333525379601186,1.7380376007371655e-05
2022-09-20,609000.0,0.0,129813.15,0.0,-5594400.0,0.0,17619.642,-4837967.208,1194482052.9818287,-0.0002628397575055295,0.00024333525379601186
2022-09-21,602000.0,0.0,0.0,0.0,-1980000.0,1008000.0000000001,-34.782000000000004,-370034.7819999999,1244213356.2146175,-1.904804357258708e-05,-0.0002628397575055295
2022-09-22,1186000.0,0.0,0.0,0.0,0.0,1652500.0,52169.361000000004,2890669.361,1374393425.7940264,0.0001434193237636087,-1.904804357258708e-05
2022-09-23,2364000.0,646000.0,-28005.960000000003,1498000.0,0.0,1652500.0,41072.031,6173566.071,1335348172.3779733,0.0003318962343821429,0.0001434193237636087
2022-09-26,593000.0,0.0,408464.253,0.0,0.0,663000.0,66967.558,1731431.811,1693371703.5637877,6.486506294348748e-05,0.0003318962343821429
2022-09-27,594000.0,-650000.0,-108181.55700000002,11310000.0,-1962000.0,0.0,187208.84600000002,9371027.289,1607130268.226532,0.0003993792118582656,6.486506294348748e-05
2022-09-28,586000.0,0.0,991694.3480000001,29760000.0,-1938000.0,70842500.0,250343.487,100492537.83500001,1708973550.2719896,0.0033128057660311502,0.0003993792118582656
2022-09-29,2875000.0,-629000.0,-12093.372000000001,0.0,0.0,211572000.0,163007.94,213968914.568,1646803252.5233476,0.007682715884013955,0.0033128057660311502
2022-09-30,566000.0,0.0,92599.20000000001,124906024.548,0.0,0.0,67537.5,125632161.248,1533868899.088696,0.005252946951192178,0.007682715884013955
2022-10-10,565000.0,0.0,0.0,-24.412,-376800.0,0.0,202661.5,390837.088,1418110033.5906804,1.808398937979472e-05,0.005252946951192178
2022-10-11,-561000.0,0.0,0.0,0.0,0.0,0.0,-144439.17799999999,-705439.178,1556504463.3795507,-3.3917929001268884e-05,1.808398937979472e-05
2022-10-12,562000.0,619000.0,-159000.0,0.0,0.0,-67196000.0,-9837.021999999999,-66183837.022,2039191842.987703,-0.002391841583836033,-3.3917929001268884e-05
2022-10-13,546000.0,0.0,-280601.636,2075999.9999999998,0.0,-64978000.0,-7738.192,-62644339.828,1265459466.2493632,-0.0030787707979331906,-0.002391841583836033
2022-10-14,552000.0,613000.0,20410.598,16145999.999999998,368400.0,-64376000.0,991.76,-46675197.642000005,1692279548.3773193,-0.0019145010114007116,-0.0030787707979331906
2022-10-17,548000.0,0.0,165811.677,38280000.0,0.0,-5861500.0,210176.001,33342487.678,1593318789.8052347,0.0014061963930067198,-0.0019145010114007116
2022-10-18,2824999.9999999995,0.0,524688.682,10605000.0,0.0,3762000.0,133529.78399999999,17850218.466,1528794431.7282026,0.0008026878250660528,0.0014061963930067198
2022-10-19,54846000.00000001,0.0,267087.016,700000.0,367800.0,-62016500.0,681030.108,-5154582.87599999,1324844697.2541864,-0.0002807319799967357,0.0008026878250660528
2022-10-20,12984000.0,601000.0,717594.618,82200000.0,0.0,-2424000.0,363272.39999999997,94441867.018,2292997811.7829494,0.003882050731911556,-0.0002807319799967357
2022-10-21,20672000.0,605000.0,51481.452,59855999.99999999,1800000.0,1525000.0,561995.775,85071477.227,1442610336.0423234,0.003964020038651224,0.003882050731911556
2022-10-24,6096000.0,0.0,208186.693,193500000.0,0.0,573000.0,331750.83400000003,200708937.52699998,3782286899.5720825,0.005319025464376304,0.003964020038651224
2022-10-25,14877000.0,581000.0,204951.796,194700000.0,1688999.9999999998,3467999.9999999995,476135.55,215996087.34600002,2997477324.6372237,0.0061977914994030365,0.005319025464376304
2022-10-26,8687000.0,572000.0,699570.686,82944000.0,-680399.9999999999,5770000.0,1917356.144,99909526.83,2338090262.379032,0.0036502622773601757,0.0061977914994030365
2022-10-27,2056000.0,1156000.0,1237154.494,652000.0,-1380000.0,7539999.999999999,686455.112,11947609.605999999,2137832764.9276395,0.0004680526636563056,0.0036502622773601757
2022-10-28,0.0,-556000.0,248367.80000000002,35056000.0,10560000.0,0.0,602261.85,45910629.65,1978319908.7884965,0.0017440861669903685,0.0004680526636563056
2022-10-31,2964000.0,554000.0,0.0,35511000.0,3603600.0000000005,0.0,381566.961,43014166.961,2250830261.1078105,0.0012206908053874368,0.0017440861669903685
2022-11-01,1030000.0,0.0,0.0,2624000.0,0.0,874500.0,9076.761,4537576.761,3403822869.942819,0.00011813852780115829,0.0012206908053874368
2022-11-02,0.0,0.0,-96131.63,1330000.0,-346800.0,0.0,11645.321,898713.6910000001,1864873427.2952917,3.850821622653961e-05,0.00011813852780115829
2022-11-03,514000.0,-579000.0,-293803.1,1953000.0,-2041199.9999999998,0.0,-101056.14600000001,-548059.2459999998,1577005975.6785119,-2.455583795799771e-05,3.850821622653961e-05
2022-11-04,1632000.0000000002,0.0,-354209.28,0.0,-720000.0,0.0,0.0,557790.7200000002,3722258792.494107,1.487502937023086e-05,-2.455583795799771e-05
2022-11-07,0.0,0.0,-4689.0,0.0,-7320000.0,0.0,0.0,-7324689.0,2595529250.081464,-0.00023052833631425436,1.487502937023086e-05
2022-11-08,0.0,-1224000.0,-822775.416,0.0,-2178000.0,311500.0,-562811.156,-4476086.572000001,1612846905.4273977,-0.0002273784483972635,-0.00023052833631425436
2022-11-09,0.0,0.0,-966552.0,0.0,0.0,0.0,-679459.0,-1646011.0,1724976321.7361171,-7.453882424343274e-05,-0.0002273784483972635
2022-11-10,0.0,-600000.0,-51102.0,0.0,-704400.0,0.0,0.0,-1355502.0,1311294078.6677144,-7.672079880784098e-05,-7.453882424343274e-05
2022-11-11,0.0,0.0,-44812.391,-46728000.0,0.0,0.0,0.0,-46772812.391,3397325608.201765,-0.0009553487121018666,-7.672079880784098e-05
2022-11-14,-11339999.999999998,-635000.0,136824.106,-33887000.0,-2260800.0,0.0,0.0,-47985975.893999994,3405554160.476613,-0.0010314746369851258,-0.0009553487121018666
2022-11-15,-43289000.0,-662000.0,-1769572.5599999998,-37600000.0,-394200.0,0.0,-1356610.223,-85071382.783,4185030979.987163,-0.0020086482100516298,-0.0010314746369851258
2022-11-16,-1186000.0,5240000.0,-998961.3019999999,0.0,0.0,-2672000.0,-1169782.023,-786743.3250000002,3446918019.548471,-2.1112673125565294e-05,-0.0020086482100516298
2022-11-17,0.0,656000.0,-133279.01400000002,0.0,0.0,0.0,-11384.086000000001,511336.89999999997,3716659155.2737823,1.735919753956693e-05,-2.1112673125565294e-05
2022-11-18,0.0,0.0,-13440.000000000002,0.0,0.0,-666000.0,0.0,-679440.0,3023362447.7700143,-2.37474844268003e-05,1.735919753956693e-05
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,-277560.0,-277560.0,1931069413.2758648,-1.1207802689521298e-05,-2.37474844268003e-05
2022-11-22,0.0,-633000.0,-24300.0,0.0,-758400.0,0.0,-16627.63,-1432327.63,2361003585.1578074,-4.836478894582824e-05,-1.1207802689521298e-05
2022-11-23,0.0,-641000.0,-67897.20000000001,0.0,0.0,0.0,0.0,-708897.2,1725119146.0989258,-2.950134698037462e-05,-4.836478894582824e-05
2022-11-24,0.0,-1288000.0,-574652.442,14680000.0,-766800.0,-3876000.0,-5961.39,8168586.1680000005,1228263660.3758116,0.0004346224655011512,-2.950134698037462e-05
2022-11-25,-20335000.0,0.0,-161091.5,14740000.0,0.0,0.0,-47625.200000000004,-5803716.7,1601858159.8186755,-0.0002603046232601532,0.0004346224655011512
2022-11-28,0.0,0.0,-5200.272,0.0,0.0,0.0,0.0,-5200.272,2097834659.9450302,-1.9709134659432761e-07,-0.0002603046232601532
2022-11-29,597000.0,-663000.0,-11259.999999999998,0.0,-396600.0,0.0,0.0,-473860.0,3063149759.5703974,-1.062424020686367e-05,-1.9709134659432761e-07
2022-11-30,0.0,-674000.0,-103319.99999999999,0.0,5653200.0,-3425000.0000000005,0.0,1450879.9999999995,3747100023.790865,2.3828345217948933e-05,-1.062424020686367e-05
2022-12-01,-2468000.0,0.0,-696026.184,-782000.0,7786200.000000001,0.0,-481126.00000000006,3359047.816000001,3603929248.4841595,6.983674469873501e-05,2.3828345217948933e-05
2022-12-02,-2448000.0,0.0,-715728.671,0.0,-14238000.000000002,-688000.0,-210345.828,-18300074.499000005,2456356687.769744,-0.0004618436583536466,6.983674469873501e-05
2022-12-05,-633000.0,0.0,-755315.554,-141152000.0,-840000.0,-3545000.0,-629040.464,-147554356.01799998,4772127488.508272,-0.0023018388140333065,-0.0004618436583536466
2022-12-06,-630000.0,0.0,-9000.0,0.0,-1256400.0,-3535000.0,0.0,-5430400.0,2749670720.9363446,-0.0001385137527749667,-0.0023018388140333065
2022-12-07,0.0,0.0,-753999.6,0.0,0.0,0.0,-600121.5,-1354121.1,3563863115.3746824,-2.451480223678853e-05,-0.0001385137527749667
2022-12-08,-631000.0,0.0,-77929.9,0.0,0.0,0.0,0.0,-708929.9,2735877586.1433554,-2.0850906152041147e-05,-2.451480223678853e-05
2022-12-09,-647000.0,0.0,-776306.7,0.0,0.0,0.0,-232106.00000000003,-1655412.7,3628626005.7033443,-3.611305768030998e-05,-2.0850906152041147e-05
2022-12-12,27896000.0,0.0,-30050.0,8000000.0,0.0,0.0,0.0,35865950.0,2203047911.825189,0.0010847767997538994,-3.611305768030998e-05
2022-12-13,53424000.0,0.0,-309215.5,0.0,0.0,0.0,-89047.37800000001,53025737.122,1970295912.2260604,0.001811431473980621,0.0010847767997538994
2022-12-14,0.0,-1412000.0,-38665.9,0.0,0.0,0.0,83266.48700000001,-1367399.413,2066453493.2814317,-4.23618625399454e-05,0.001811431473980621
2022-12-15,44659000.0,0.0,-23880.0,0.0,-826799.9999999999,0.0,0.0,43808320.0,1647251757.6286635,0.0017499008679256241,-4.23618625399454e-05
2022-12-16,10128000.0,0.0,-46527.977999999996,8040000.000000001,0.0,0.0,0.0,18121472.022,2205993237.7490635,0.0005485070670093311,0.0017499008679256241
2022-12-19,627000.0,-2069999.9999999998,-53730.0,0.0,0.0,0.0,-27400.000000000004,-1524129.9999999998,2047147378.6015594,-6.050766318128312e-05,0.0005485070670093311
2022-12-20,0.0,-1354000.0,-125052.4,7790000.0,0.0,0.0,0.0,6310947.6,1891500685.07544,0.0002798607031673691,-6.050766318128312e-05
2022-12-21,0.0,0.0,-37979.246,0.0,0.0,0.0,0.0,-37979.246,1127292910.5958436,-2.3222328249194895e-06,0.0002798607031673691
2022-12-22,0.0,0.0,-39520.0,0.0,0.0,0.0,35402.310000000005,-4117.689999999995,2222876900.1599016,-1.4762534543564165e-07,-2.3222328249194895e-06
2022-12-23,0.0,-693000.0,-42813.0,145705000.0,0.0,0.0,0.0,144969187.0,1344044234.5634136,0.008982538330316033,-1.4762534543564165e-07
2022-12-28,0.0,0.0,0.0,147334000.0,0.0,0.0,0.0,147334000.0,2283806586.0155826,0.0038241681696218736,0.008982538330316033
2022-12-29,0.0,0.0,0.0,805000.0,0.0,0.0,0.0,805000.0,2060274966.725044,2.799822343669537e-05,0.0038241681696218736
2022-12-30,18473000.0,0.0,-64869.6,808000.0,0.0,0.0,0.0,19216130.4,1993435489.0292034,0.0007884563448417292,2.799822343669537e-05
2023-01-03,2560000.0,-2836000.0,-137944.8,42982972.42600001,0.0,0.0,0.0,42569027.62600001,2440318042.7536306,0.0012825929059562416,0.0007884563448417292
2023-01-04,5922000.0,-723000.0,-280898.72,0.0,-870000.0,0.0,-40180.0,4007921.2800000003,3689299544.694517,9.629298284188464e-05,0.0012825929059562416
2023-01-05,-2010000.0000000002,-1466000.0,-948452.808,0.0,-880800.0,0.0,-310220.8,-5615473.608,3825632962.4232993,-0.00012550551743907557,9.629298284188464e-05
2023-01-06,0.0,728000.0,-917629.4400000001,0.0,0.0,0.0,-216736.8,-406366.24000000005,2864398088.3443637,-1.0567929330732243e-05,-0.00012550551743907557
2023-01-09,0.0,0.0,-61856.6,0.0,-1326600.0,0.0,-115267.29999999999,-1503723.9000000001,3617932099.6350117,-3.807279888852485e-05,-1.0567929330732243e-05
2023-01-10,-667000.0,-1444000.0,-67648.0,0.0,0.0,-8868000.0,-584.0,-11047232.0,2594835358.189121,-0.000315585555719138,-3.807279888852485e-05
2023-01-11,0.0,0.0,-309668.8,0.0,0.0,0.0,-467557.01999999996,-777225.82,3984386949.502094,-1.662804210621558e-05,-0.000315585555719138
2023-01-12,-666000.0,-720000.0,-31388.812,0.0,0.0,-8820000.0,-1752.0,-10239140.811999999,3748206930.3028746,-0.00022418503025181956,-1.662804210621558e-05
2023-01-13,4732000.0,0.0,-214735.0,0.0,0.0,-1480000.0,-99790.0,2937475.0,2709370153.538247,7.78857314484204e-05,-0.00022418503025181956
2023-01-16,0.0,0.0,-50800.0,-12645000.0,0.0,0.0,-23520.0,-12719320.0,2849355676.670168,-0.00034215770259358867,7.78857314484204e-05
2023-01-17,0.0,0.0,-65532.0,-63450000.0,0.0,-2196000.0,-29166.199999999997,-65740698.2,2364715433.9078116,-0.0018808322468713862,-0.00034215770259358867
2023-01-18,671000.0,0.0,-22549.8,-8490000.0,0.0,-1837500.0,9794.4,-9669255.4,2648148531.576829,-0.00026685163594127205,-0.0018808322468713862
2023-01-19,0.0,0.0,-140353.395,-16960000.0,0.0,-736000.0,0.0,-17836353.395,1995157516.5430913,-0.0007292284547504415,-0.00026685163594127205
2023-01-20,-684000.0,0.0,-38820.0,0.0,0.0,0.0,0.0,-722820.0,2270926865.345139,-2.4495930841421848e-05,-0.0007292284547504415
2023-01-30,0.0,0.0,0.0,-87000000.0,0.0,0.0,-142761.072,-87142761.072,5254388678.4760685,-0.0013393922108312993,-2.4495930841421848e-05
2023-01-31,-1340000.0,734000.0,0.0,-52638000.0,0.0,-747000.0,-36.394,-53991036.394,4317654288.946628,-0.0010109736497721233,-0.0013393922108312993
2023-02-01,-2055000.0000000002,0.0,-1423176.932,-78210000.0,0.0,0.0,-146480.1,-81834657.03199999,3040708352.414848,-0.0019216907034688402,-0.0010109736497721233
2023-02-02,-1368000.0,0.0,-135041.536,-43350000.0,0.0,0.0,-119600.0,-44972641.536,2425034866.315519,-0.0012719696194885164,-0.0019216907034688402
2023-02-03,-672000.0,0.0,-298473.958,-76680000.0,0.0,0.0,-74655.75,-77725129.708,2563502331.75898,-0.0021425081270701283,-0.0012719696194885164
2023-02-06,0.0,0.0,-87062.5,0.0,0.0,0.0,-44874.172,-131936.672,2608190239.3694673,-3.908172189421357e-06,-0.0021425081270701283
2023-02-07,0.0,-721000.0,-127335.8,-84537000.0,0.0,0.0,-52019.99999999999,-85437355.8,1898122655.6370094,-0.0033501923041196788,-3.908172189421357e-06
2023-02-08,-1308000.0,0.0,-176250.0,0.0,0.0,0.0,11092.223999999998,-1473157.776,2670995091.691757,-5.928725596537215e-05,-0.0033501923041196788
2023-02-09,-71928000.0,0.0,-108962.7,-4230000.0,0.0,0.0,-66234.0,-76333196.7,2677335943.0219245,-0.002746115414603563,-5.928725596537215e-05
2023-02-10,-31440000.0,0.0,-5740.8,0.0,0.0,0.0,0.0,-31445740.8,2435038065.2490077,-0.001273413548067882,-0.002746115414603563
2023-02-13,0.0,0.0,-83282.69,-82900000.0,0.0,0.0,-11439.999999999998,-82994722.69,2148118500.6124077,-0.003084092602901752,-0.001273413548067882
2023-02-14,-33303000.0,-2148000.0,-43477.8,0.0,5561400.0,0.0,0.0,-29933077.799999997,1729374659.6883154,-0.0013823648083275788,-0.003084092602901752
2023-02-15,-29070000.0,-1418000.0,32703.44,0.0,11076000.0,0.0,0.0,-19379296.56,1950990589.2280502,-0.0006354046364025211,-0.0013823648083275788
2023-02-16,-655000.0,0.0,0.0,-14958000.0,-12493200.0,2172000.0,842.632,-25933357.368,2301748472.1361017,-0.0008290829447597357,-0.0006354046364025211
2023-02-17,-649000.0,0.0,0.0,0.0,0.0,0.0,10639.776,-638360.224,1697570027.782103,-2.7780409156276478e-05,-0.0008290829447597357
2023-02-20,0.0,0.0,-65123.4,-831000.0,-5623800.0,0.0,0.0,-6519923.4,1572620113.3884661,-0.0002462281665934051,-2.7780409156276478e-05
2023-02-21,-646000.0,-713000.0,0.0,0.0,0.0,0.0,0.0,-1359000.0,2505036406.4036965,-4.91228969686555e-05,-0.0002462281665934051
2023-02-22,0.0,0.0,-27270.0,0.0,-420000.0,0.0,95.93100000000001,-447174.069,2483462859.797735,-1.6885194252418938e-05,-4.91228969686555e-05
2023-02-23,0.0,-706000.0,0.0,0.0,0.0,0.0,0.0,-706000.0,1821873156.947053,-2.904681733369443e-05,-1.6885194252418938e-05
2023-02-24,-1266000.0,0.0,47311.367999999995,0.0,0.0,0.0,0.0,-1218688.632,2343065324.20191,-4.211862413689447e-05,-2.904681733369443e-05
2023-02-27,626000.0,699000.0,-2.965,0.0,414599.99999999994,1392000.0,0.0,3131597.035,2091240546.7466083,0.00012007504268519703,-4.211862413689447e-05
2023-02-28,0.0,0.0,83225.136,0.0,0.0,0.0,0.0,83225.136,2522200912.659706,2.126400208220779e-06,0.00012007504268519703
2023-03-01,0.0,0.0,216190.816,-813000.0,0.0,0.0,13145.742000000002,-583663.442,3045119931.599209,-1.3305428354838244e-05,2.126400208220779e-06
2023-03-02,0.0,-713000.0,48109.128,0.0,-1265400.0,-1426000.0,68618.51400000001,-3287672.358,1895208323.0830054,-0.00011135912091308929,-1.3305428354838244e-05
2023-03-03,0.0,0.0,0.0,8219999.999999999,0.0,1446000.0,-5704.713999999999,9660295.286,1859572410.4768913,0.00032975666539164934,-0.00011135912091308929
2023-03-06,0.0,-1444000.0,87173.27,0.0,0.0,0.0,-20164.0,-1376990.73,1762488448.045169,-4.582560415985599e-05,0.00032975666539164934
2023-03-07,0.0,715000.0,0.0,0.0,0.0,716000.0,0.0,1431000.0,2310535855.8951974,3.598547857279984e-05,-4.582560415985599e-05
2023-03-08,634000.0,0.0,0.0,38640000.0,0.0,0.0,0.0,39274000.0,2121156840.9008853,0.00112875121709118,3.598547857279984e-05
2023-03-09,0.0,702000.0,0.0,24030000.0,831599.9999999999,0.0,1283.4640000000002,25564883.464,1709507620.3983397,0.0008665031209774866,0.00112875121709118
2023-03-10,0.0,0.0,65730.738,40144000.0,0.0,0.0,43954.600000000006,40253685.338,3449465108.9377255,0.0009063277873757533,0.0008665031209774866
2023-03-13,3075000.0,0.0,24300.051,2334000.0,0.0,341000.0,32014.194000000003,5806314.245,2478192739.6146336,0.00015262599392203732,0.0009063277873757533
2023-03-14,0.0,-2708000.0,476798.10199999996,11415000.0,0.0,-2007000.0000000002,370789.842,7547587.944,2111487590.2085857,0.00021586557145104545,0.00015262599392203732
2023-03-15,17690000.0,0.0,0.0,0.0,0.0,0.0,86263.38,17776263.38,1684028831.0855985,0.0005913114513121589,0.00021586557145104545
2023-03-16,0.0,0.0,114493.30999999998,3825000.0,0.0,3019500.0,396390.54000000004,7355383.850000001,1938751401.2227206,0.0002570074191180775,0.0005913114513121589
2023-03-17,1228000.0,0.0,147255.016,0.0,0.0,0.0,109439.638,1484694.654,2776934097.6987643,2.946597971448745e-05,0.0002570074191180775
2023-03-20,0.0,0.0,16540.222,7610000.0,0.0,0.0,12242.736,7638782.958,1981439446.4476867,0.00022907484455847172,2.946597971448745e-05
2023-03-21,7284000.0,1362000.0,29715.239999999998,0.0,0.0,0.0,0.0,8675715.24,1601989417.2383764,0.00035346867990224644,0.00022907484455847172
2023-03-22,619000.0,0.0,652510.9979999999,0.0,0.0,0.0,242158.63300000003,1513669.631,1816067230.0352645,5.257381387208866e-05,0.00035346867990224644
2023-03-23,629000.0,-704000.0,36465.614,-7920000.0,0.0,0.0,21772.588000000003,-7936761.7979999995,3240034582.5679975,-0.00023133072494383556,5.257381387208866e-05
2023-03-24,0.0,-704000.0,0.0,0.0,-412200.00000000006,-1404000.0,146590.95,-2373609.05,2559266631.2963586,-8.313950936447458e-05,-0.00023133072494383556
2023-03-27,3738000.0,0.0,-335263.5,0.0,0.0,0.0,-39233.376000000004,3363503.124,3121532915.505058,0.00011159195202639988,-8.313950936447458e-05
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408217600.528868,0.0,0.00011159195202639988
2023-03-29,0.0,0.0,0.0,2430000.0,0.0,0.0,0.0,2430000.0,4152962407.5988936,6.35204203290532e-05,0.0
2023-03-30,0.0,2127000.0,0.0,2439000.0,0.0,0.0,0.0,4566000.0,2840410676.007904,0.00011660256966072277,6.35204203290532e-05
2023-03-31,192456000.0,-713000.0,-63781.788,0.0,0.0,0.0,0.0,191679218.212,3164088328.4374175,0.004250018624795491,0.00011660256966072277
2023-04-03,0.0,-1422000.0,-84840.0,0.0,0.0,0.0,0.0,-1506840.0,2149521447.967685,-4.653423332732864e-05,0.004250018624795491
2023-04-04,0.0,706000.0,-309886.8,0.0,0.0,0.0,-59043.04000000001,337070.16000000003,2098561076.2374277,1.0041944152569978e-05,-4.653423332732864e-05
2023-04-06,0.0,1408000.0,0.0,0.0,0.0,0.0,0.0,1408000.0,1782513161.9562964,5.2683443555265004e-05,1.0041944152569978e-05
2023-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231957020.2653904,0.0,5.2683443555265004e-05
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380395468.146276,0.0,0.0
2023-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160901187.034426,0.0,0.0
2023-04-14,0.0,0.0,-55308.799999999996,0.0,0.0,0.0,0.0,-55308.799999999996,1444652744.5345528,-1.9993399047347816e-06,0.0
2023-04-17,0.0,0.0,0.0,0.0,-429000.0,-1450000.0,11359.999999999998,-1867640.0,2098934873.1106627,-4.4889376009696323e-05,-1.9993399047347816e-06
2023-04-18,0.0,-725000.0,-735160.716,0.0,12780000.0,0.0,0.0,11319839.284,1786854048.9833324,0.00036320004980174806,-4.4889376009696323e-05
2023-04-19,0.0,0.0,-388468.871,0.0,7603200.0,0.0,-120230.88,7094500.249,1638716577.7234235,0.00023873435333215997,0.00036320004980174806
2023-04-20,644000.0,719000.0,0.0,0.0,-14361600.0,0.0,0.0,-12998600.0,1572866942.8760467,-0.00047253279041944594,0.00023873435333215997
2023-04-21,0.0,0.0,-294.0,0.0,0.0,0.0,0.0,-294.0,1936106364.4155362,-8.306570642122943e-09,-0.00047253279041944594
2023-04-24,0.0,0.0,-58.3,0.0,0.0,0.0,-116364.90000000001,-116423.20000000001,1601552211.5660627,-4.207359872382389e-06,-8.306570642122943e-09
2023-04-25,,,0.0,0.0,0.0,0.0,0.0,0.0,1905802829.7336798,0.0,-4.207359872382389e-06
2023-04-26,,,0.0,0.0,0.0,0.0,1739.229,1739.229,1946042740.4757855,6.654583960958623e-08,0.0
2023-04-27,,,,0.0,-5319600.0,0.0,0.0,-5319600.0,1741061734.2869997,-0.00017882585952028806,6.654583960958623e-08
